  6  1 22 2400 X   275.7     6.4     9.0   -14.6   273.1     4.8    12.7   -14.2   -18.7    75.5    -0.9     0.0   140.10 99999.00    99.34     0.14     0.7 99999.0    10.2
  7  1 22 0030 D   276.7     6.5     8.0   -18.7   273.4     4.8    10.8   -18.3   777.7   777.7    -0.7     0.0    41.60 99999.00    99.58     0.10     0.5 99999.0    10.2
  7  1 22 0130 D   279.0     6.5     6.8   -18.9   276.5     4.7    10.4   -18.6   777.7   777.7    -0.6     0.0    41.30 99999.00    99.61     0.09     0.5 99999.0    10.2
  7  1 22 0230 D   278.2     5.0     8.0   -19.1   272.7     3.7    11.2   -18.8   777.7   777.7    -0.6     0.0    41.00 99999.00    99.67     0.09     0.5 99999.0    10.1
  7  1 22 0330 D   273.9     6.0    10.1   -19.4   271.3     4.2    10.7   -19.0   777.7   777.7    -0.6     0.0    42.00 99999.00    99.70     0.09     0.4 99999.0    10.1
  7  1 22 0430 D   268.9     6.5     8.8   -19.8   267.5     4.8    10.6   -19.5   777.7   777.7    -0.6     0.0    40.80 99999.00    99.77     0.09     0.4 99999.0    10.1
  7  1 22 0530 D   278.1     5.2     8.3   -20.2   273.5     4.0    11.2   -19.9   777.7   777.7    -0.6     0.0    43.10 99999.00    99.81     0.09     0.4 99999.0    10.1
  7  1 22 0630 D   278.2     4.8     9.5   -20.3   275.8     3.5    12.4   -20.0   777.7   777.7    -0.6     0.0    47.30 99999.00    99.87     0.08     0.4 99999.0    10.1
  7  1 22 0730 C   279.0     4.5     7.3   -20.3   276.1     3.4    11.3   -20.0   777.7   777.7    -0.6     0.0    76.90 99999.00    99.90     0.08     0.4 99999.0    10.1
  7  1 22 0830 C   278.3     3.8     7.8   -19.6   274.1     3.5    10.6   -19.4   777.7   777.7    -0.5     0.0   222.30 99999.00    99.94     0.09     0.4 99999.0    10.1
  7  1 22 0930 B   266.3     3.2    13.3   -18.1   258.3     3.1    14.3   -17.7   777.7   777.7    -0.9     0.0   356.90 99999.00   100.03     0.09     0.4 99999.0    10.2
  7  1 22 1030 B   244.9     3.7     9.1   -17.1   241.7     3.6    12.0   -16.5   777.7   777.7    -1.2     0.0   461.00 99999.00   100.11     0.10     0.4 99999.0    10.2
  7  1 22 1130 B   246.7     3.7    10.3   -16.0   245.4     3.6    15.2   -15.3   -21.8    64.4    -1.3     0.0   514.10 99999.00   100.07     0.11     0.4 99999.0    10.2
  7  1 22 1230 B   253.3     4.5     9.2   -14.9   260.1     4.2    13.5   -14.1   -20.6    64.5    -1.4     0.0   510.20 99999.00   100.07     0.12     0.4 99999.0    10.2
  7  1 22 1330 B   251.6     5.2     8.5   -13.9   256.8     4.6    13.4   -13.2   -19.2    66.9    -1.5     0.0   449.00 99999.00   100.08     0.13     0.3 99999.0    10.2
  7  1 22 1430 C   248.4     4.9     9.5   -13.6   250.9     4.3    12.9   -12.9   -18.4    69.8    -1.4     0.0   337.50 99999.00   100.13     0.14     0.3 99999.0    10.2
  7  1 22 1530 C   248.7     3.8     8.1   -13.5   251.7     3.3    10.5   -13.0   -18.2    71.7    -1.0     0.0   138.50 99999.00   100.16     0.15     0.3 99999.0    10.2
  7  1 22 1630 B   237.9     2.0     9.5   -13.5   232.8     1.8    11.6   -13.1   -17.9    73.9    -0.7     0.0    60.60 99999.00   100.15     0.15     0.3 99999.0    10.2
  7  1 22 1730 D   190.3     1.8    20.0   -13.6   188.5     1.2    18.6   -13.5   -18.1    75.5    -0.1     0.0    41.30 99999.00   100.13     0.15     0.3 99999.0    10.1
  7  1 22 1830 D   174.8     2.8     9.0   -13.6   172.1     1.6    13.7   -13.9   -18.2    77.3     0.5     0.0    42.60 99999.00   100.14     0.15     0.3 99999.0    10.1
  7  1 22 1930 D   153.3     3.3    11.9   -14.3   151.4     2.2    10.8   -14.1   -18.1    79.7    -0.4     0.0    39.40 99999.00   100.10     0.15     0.3 99999.0    10.1
  7  1 22 2030 D   131.4     3.4     7.8   -14.1   128.5     2.3    10.2   -13.8   -17.6    80.8    -0.6     0.0    37.90 99999.00   100.06     0.15     0.3 99999.0    10.1
  7  1 22 2130 D   152.5     3.2    17.4   -13.5   152.4     2.2    12.8   -13.2   -17.1    79.9    -0.7     0.0    37.60 99999.00   100.05     0.16     0.3 99999.0    10.1
  7  1 22 2230 D   168.4     4.2     9.8   -12.7   168.4     2.7    14.7   -12.4   -16.5    78.6    -0.6     0.0    37.70 99999.00   100.07     0.17     0.2 99999.0    10.1
  7  1 22 2330 D   166.2     4.4     9.0   -11.7   169.5     2.8    11.7   -11.5   -15.9    76.1    -0.4     0.0    37.50 99999.00   100.05     0.18     0.2 99999.0    10.1
  7  1 22 2400 X   249.8     4.3     8.1   -16.3   250.9     3.3    12.4   -15.9   777.7   777.7    -0.7     0.0   154.10 99999.00    99.97     0.12     0.4 99999.0    10.2
  8  1 22 0030 D   157.9     4.8    10.7   -11.6   154.4     2.8    11.5   -11.5   -15.6    78.0    -0.2     0.0    37.40 99999.00   100.02     0.18     0.2 99999.0    10.1
  8  1 22 0130 D   157.4     5.3     7.7   -11.2   157.0     3.2    11.8   -11.1   -15.0    79.0    -0.2     0.0    38.40 99999.00    99.97     0.19     0.2 99999.0    10.1
  8  1 22 0230 D   166.2     6.7    10.4   -10.6   168.0     4.2    12.9   -10.4   -15.1    74.1    -0.3     0.0    38.50 99999.00    99.93     0.19     0.2 99999.0    10.1
  8  1 22 0330 D   169.8     7.4     9.5   -10.4   172.7     4.6    13.0   -10.1   -15.2    71.2    -0.4     0.0    38.40 99999.00    99.89     0.19     0.2 99999.0    10.1
  8  1 22 0430 D   169.5     7.4     9.0   -10.5   173.6     4.7    12.4   -10.3   -15.1    72.5    -0.5     0.0    38.80 99999.00    99.84     0.19     0.2 99999.0    10.1
  8  1 22 0530 D   169.7     6.9     9.2   -10.5   173.4     4.5    12.0   -10.3   -15.0    73.8    -0.4     0.0    38.90 99999.00    99.81     0.19     0.2 99999.0    10.1
  8  1 22 0630 D   160.5     6.4     9.7   -10.2   161.6     4.2    12.4   -10.0   -14.9    73.2    -0.4     0.0    38.80 99999.00    99.75     0.19     0.2 99999.0    10.1
  8  1 22 0730 C   167.2     7.3     9.1    -9.8   167.9     4.9    12.9    -9.6   -14.9    70.3    -0.4     0.0    62.70 99999.00    99.70     0.19     0.2 99999.0    10.1
  8  1 22 0830 D   169.5     7.5    11.0    -8.8   171.0     5.1    14.2    -8.6   -15.0    63.4    -0.5     0.0   188.50 99999.00    99.66     0.19     0.2 99999.0    10.1
  8  1 22 0930 D   174.9     7.8    10.3    -8.0   178.5     5.4    13.5    -7.5   -14.6    60.5    -1.0     0.0   178.10 99999.00    99.69     0.20     0.2 99999.0    10.2
  8  1 22 1030 C   169.8     6.6    10.4    -7.3   170.8     4.7    13.8    -6.8   -13.7    61.6    -1.0     0.0   124.70 99999.00    99.65     0.21     0.2 99999.0    10.2
  8  1 22 1130 C   170.2     7.0    10.7    -6.0   170.2     4.9    13.3    -5.5   -12.3    61.4    -1.1     0.0   160.30 99999.00    99.51     0.24     0.2 99999.0    10.2
  8  1 22 1230 C   177.6     6.9     9.6    -5.1   180.2     4.9    12.6    -4.6   -11.0    63.5    -1.0     0.0   110.90 99999.00    99.40     0.27     0.2 99999.0    10.2
  8  1 22 1330 D   180.4     7.5     9.0    -4.5   182.2     5.2    12.8    -4.0    -9.5    67.8    -0.9     0.0    93.70 99999.00    99.30     0.30     0.2 99999.0    10.2
  8  1 22 1430 D   186.3     7.5     8.5    -4.5   188.2     5.3    12.1    -4.1    -6.3    87.5    -0.9     0.0    59.00 99999.00    99.25     0.38     0.2 99999.0    10.2
  8  1 22 1530 D   185.2     6.5     9.1    -4.1   188.0     4.7    11.9    -3.7    -4.7    95.9    -0.7     0.0    46.60 99999.00    99.21     0.43     0.2 99999.0    10.2
  8  1 22 1630 D   188.2     6.0     9.4    -3.3   188.3     4.8    12.0    -3.0    -3.7    97.1    -0.7     0.0    38.60 99999.00    99.19     0.46     0.2 99999.0    10.1
  8  1 22 1730 D   185.1     6.5     9.0    -2.6    11.7    44.9    16.8    -2.2    -2.8    97.7    -0.7     0.0    36.10 99999.00    99.18     0.50     0.2 99999.0    10.1
  8  1 22 1830 D   190.7     6.2     9.1    -1.9    11.5    50.1     0.1    -1.6    -2.0    97.9    -0.6     0.0    35.30 99999.00    99.15     0.53     0.2 99999.0    10.1
  8  1 22 1930 D   190.7     5.6     9.8    -1.1    11.5    50.1     0.1    -0.8    -1.1    98.3    -0.6     0.0    35.30 99999.00    99.14     0.57     0.2 99999.0    10.1
  8  1 22 2030 D   163.9    12.5    41.6    -0.5    14.1    50.1    35.5    -0.2    -0.4    98.5    -0.7     0.0    35.20 99999.00    99.13     0.60     0.2 99999.0    10.1
  8  1 22 2130 D   158.0    50.0     8.6    -0.2   171.3    50.1     0.0     0.1     0.0    98.7    -0.6     0.0    35.50 99999.00    99.12     0.61     0.2 99999.0    10.1
  8  1 22 2230 D   155.2    47.9    17.8     0.2    27.7    46.7    14.7     0.4     0.4    99.1    -0.4     0.0    35.50 99999.00    99.11     0.63     0.2 99999.0    10.1
  8  1 22 2330 D    42.3    41.3    19.9     0.2    42.0    14.2     6.6     0.4     0.5    99.2    -0.4     0.0    35.20 99999.00    99.13     0.63     0.2 99999.0    10.1
  8  1 22 2400 X   158.1    11.9    11.3    -5.9    40.6    16.0    13.7    -5.6    -9.0    80.8    -0.6     0.0    65.80 99999.00    99.49     0.34     0.2 99999.0    10.1
  9  1 22 0030 D    43.8    35.2     7.0     0.3    40.7     9.5    29.7     0.5     0.6    99.4    -0.4     0.0    35.50 99999.00    99.15     0.64     0.2 99999.0    10.1
  9  1 22 0130 D   300.3     6.6    52.0     0.1   278.2     3.8    12.4     0.4     0.6    99.4    -0.5     0.0    35.40 99999.00    99.17     0.64     0.2 99999.0    10.1
  9  1 22 0230 D   292.9     5.1     8.6    -0.3   288.3     3.3    11.6    -0.2    -0.3    95.8    -0.1     0.0    35.70 99999.00    99.23     0.60     0.2 99999.0    10.1
  9  1 22 0330 D   301.2     6.2    12.2    -0.5   299.4     4.1    13.8    -0.6    -1.1    91.6     0.3     0.0    35.20 99999.00    99.32     0.56     0.2 99999.0    10.1
  9  1 22 0430 D   302.8     7.0     9.4    -1.1   301.7     4.6    14.6    -1.0    -2.2    88.7    -0.1     0.0    34.80 99999.00    99.40     0.52     0.2 99999.0    10.1
  9  1 22 0530 D   301.5     5.8    10.1    -1.4   299.4     4.0    13.4    -1.1    -2.7    88.3    -0.6     0.0    35.50 99999.00    99.49     0.50     0.2 99999.0    10.1
  9  1 22 0630 D   299.4     7.5     8.8    -1.6   298.6     5.2    12.6    -1.2    -3.4    85.3    -0.8     0.0    34.50 99999.00    99.64     0.48     0.2 99999.0    10.1
  9  1 22 0730 D   286.0     7.1     9.1    -3.0   282.4     4.8    13.0    -2.6    -4.7    86.0    -0.7     0.0    43.50 99999.00    99.73     0.43     0.2 99999.0    10.1
  9  1 22 0830 D   295.0     8.0    10.3    -4.7   292.3     5.7    13.1    -4.4    -8.2    76.1    -0.7     0.0   156.00 99999.00    99.87     0.33     0.2 99999.0    10.1
  9  1 22 0930 D   303.7     8.2    10.5    -5.7   301.2     5.7    15.6    -5.2   -11.3    64.3    -1.1     0.0   321.50 99999.00   100.10     0.26     0.2 99999.0    10.1
  9  1 22 1030 C   304.7     7.8     9.8    -6.1   303.0     5.8    14.6    -5.3   -13.3    55.6    -1.4     0.0   426.50 99999.00   100.26     0.22     0.2 99999.0    10.1
  9  1 22 1130 C   308.7     7.7    13.2    -6.4   306.2     5.9    16.3    -5.7   -15.0    49.5    -1.5     0.0   480.20 99999.00   100.29     0.19     0.2 99999.0    10.1
  9  1 22 1230 C   303.1     7.5    12.2    -7.4   300.4     5.8    16.3    -6.7   -15.8    50.3    -1.5     0.0   462.80 99999.00   100.30     0.18     0.2 99999.0    10.1
  9  1 22 1330 C   297.9     6.9    13.8    -7.7   295.5     5.3    16.9    -7.0   -16.0    50.9    -1.5     0.0   460.60 99999.00   100.35     0.18     0.2 99999.0    10.1
  9  1 22 1430 D   295.6     6.3    10.9    -7.8   293.5     5.1    14.2    -7.2   -16.3    50.5    -1.4     0.0   348.50 99999.00   100.44     0.17     0.2 99999.0    10.1
  9  1 22 1530 C   281.5     6.2    12.6    -8.5   278.5     4.9    14.1    -7.9   -16.7    52.3    -1.2     0.0   197.70 99999.00   100.52     0.17     0.2 99999.0    10.1
  9  1 22 1630 D   288.3     7.1    10.3   -10.0   285.1     5.1    12.6    -9.6   -17.5    56.1    -0.8     0.0    60.70 99999.00   100.55     0.15     0.2 99999.0    10.1
  9  1 22 1730 D   290.8     6.1     8.8   -11.3   287.3     4.3    12.6   -11.0   -18.6    57.2    -0.6     0.0    35.10 99999.00   100.57     0.14     0.2 99999.0    10.1
  9  1 22 1830 D   289.5     6.2     8.7   -11.9   288.6     4.1    12.5   -11.6   -19.4    56.9    -0.5     0.0    34.90 99999.00   100.62     0.13     0.1 99999.0    10.1
  9  1 22 1930 D   290.5     7.2    10.5   -12.1   288.0     4.9    13.1   -11.8   -19.7    56.5    -0.6     0.0    35.60 99999.00   100.65     0.13     0.1 99999.0    10.0
  9  1 22 2030 D   277.4     6.9     8.9   -12.6   274.6     4.9    12.9   -12.3   -19.2    61.7    -0.6     0.0    35.40 99999.00   100.68     0.13     0.1 99999.0    10.0
  9  1 22 2130 D   272.5     6.3     8.7   -13.2   267.4     4.3    11.9   -13.0   -19.3    64.1    -0.6     0.0    35.20 99999.00   100.68     0.13     0.1 99999.0    10.0
  9  1 22 2230 D   275.2     6.4    10.7   -13.4   271.4     4.3    12.3   -13.1   -19.6    63.9    -0.5     0.0    34.90 99999.00   100.67     0.13     0.1 99999.0    10.0
  9  1 22 2330 D   287.4     5.6    10.0   -13.3   285.7     3.6    13.8   -13.1   -19.6    63.7    -0.5     0.0    35.80 99999.00   100.66     0.13     0.1 99999.0    10.0
  9  1 22 2400 X   307.2     8.0    11.6    -6.6   295.3     5.0    14.8    -6.3   -11.6    69.3    -0.7     0.0   143.80 99999.00   100.10     0.30     0.2 99999.0    10.1
 10  1 22 0030 D   279.9     5.9     9.3   -12.7   276.2     4.0    13.1   -12.3   -19.0    62.8    -0.7     0.0    35.70 99999.00   100.62     0.14     0.1 99999.0    10.0
 10  1 22 0130 D   287.1     5.2     9.0   -12.2   282.7     3.6    12.4   -11.9   -18.9    61.0    -0.8     0.0    35.50 99999.00   100.60     0.14     0.1 99999.0    10.0
 10  1 22 0230 D   283.1     5.3     9.1   -11.9   278.9     3.8    12.4   -11.4   -18.9    58.7    -0.8     0.0    35.70 99999.00   100.58     0.14     0.1 99999.0    10.0
 10  1 22 0330 D   276.4     4.5     9.6   -11.5   273.4     3.3    12.1   -11.1   -18.5    59.2    -0.8     0.0    35.80 99999.00   100.52     0.14     0.1 99999.0    10.0
 10  1 22 0430 D   270.3     3.5     9.2   -11.1   264.3     2.8    11.6   -10.7   -17.7    61.0    -0.8     0.0    36.00 99999.00   100.48     0.15     0.1 99999.0    10.0
 10  1 22 0530 D   271.2     3.7    11.3   -11.0   268.1     2.8    11.1   -10.6   -17.2    62.9    -0.8     0.0    36.10 99999.00   100.47     0.16     0.1 99999.0    10.0
 10  1 22 0630 D   260.9     3.3    13.3   -10.9   258.1     2.7    13.2   -10.5   -16.3    67.4    -0.8     0.0    37.20 99999.00   100.47     0.17     0.1 99999.0    10.0
 10  1 22 0730 C   275.2     2.6    11.9   -10.9   267.1     2.0    15.4   -10.5   -15.8    70.3    -0.7     0.0    56.20 99999.00   100.49     0.18     0.1 99999.0    10.0
 10  1 22 0830 C   295.4     3.3    14.8   -10.4   292.6     2.5    15.0   -10.0   -15.9    66.7    -0.6     0.0   179.20 99999.00   100.51     0.18     0.1 99999.0    10.0
 10  1 22 0930 C   311.8     4.9    12.1    -9.7   308.1     3.8    16.8    -9.2   -17.1    56.1    -1.1     0.0   344.30 99999.00   100.60     0.16     0.1 99999.0    10.1
 10  1 22 1030 B   309.1     4.9    14.1    -9.6   305.5     4.0    16.0    -8.8   -19.0    46.6    -1.4     0.0   458.60 99999.00   100.63     0.14     0.1 99999.0    10.1
 10  1 22 1130 B   307.5     6.0    12.3    -9.4   302.2     4.9    17.2    -8.6   -21.3    37.3    -1.5     0.0   520.00 99999.00   100.60     0.11     0.1 99999.0    10.1
 10  1 22 1230 B   306.7     6.1    12.4    -9.6   305.0     4.7    17.8    -8.7   -21.4    37.3    -1.6     0.0   518.50 99999.00   100.57     0.11     0.1 99999.0    10.0
 10  1 22 1330 B   306.9     5.6    13.9   -10.1   305.7     4.5    19.1    -9.3   -21.0    40.9    -1.5     0.0   461.30 99999.00   100.54     0.11     0.1 99999.0    10.0
 10  1 22 1430 B   312.5     6.3    13.9   -10.6   308.6     4.6    16.8    -9.9   777.7   777.7    -1.5     0.0   352.70 99999.00   100.57     0.11     0.1 99999.0    10.0
 10  1 22 1530 C   316.4     5.0    15.2   -11.2   314.8     3.8    17.8   -10.6   777.7   777.7    -1.2     0.0   201.60 99999.00   100.65     0.10     0.1 99999.0    10.0
 10  1 22 1630 C   302.8     5.4     9.7   -12.4   301.5     3.6    12.5   -12.1   777.7   777.7    -0.7     0.0    62.50 99999.00   100.70     0.09     0.0 99999.0    10.0
 10  1 22 1730 D   308.3     5.3    10.2   -13.3   305.6     3.4    12.6   -13.1   777.7   777.7    -0.5     0.0    34.60 99999.00   100.73     0.09     0.0 99999.0    10.0
 10  1 22 1830 D   312.1     4.5     9.4   -13.8   309.5     2.6    12.5   -13.7   777.7   777.7    -0.3     0.0    35.40 99999.00   100.79     0.09     0.0 99999.0    10.0
 10  1 22 1930 D   302.1     4.6     6.6   -14.2   300.3     2.7    11.3   -14.1   777.7   777.7    -0.2     0.0    36.50 99999.00   100.80     0.09    -0.0 99999.0    10.0
 10  1 22 2030 D   308.1     4.2     8.4   -14.7   304.7     2.3    12.9   -14.5   777.7   777.7    -0.3     0.0    36.60 99999.00   100.83     0.09    -0.0 99999.0    10.0
 10  1 22 2130 D   299.5     3.4     7.1   -15.0   294.8     2.0    12.0   -14.9   777.7   777.7    -0.2     0.0    34.40 99999.00   100.84     0.09    -0.0 99999.0    10.0
 10  1 22 2230 D   307.3     3.3     5.7   -15.2   298.0     1.6    10.8   -15.2   777.7   777.7    -0.0     0.0    33.90 99999.00   100.85     0.09    -0.0 99999.0    10.0
 10  1 22 2330 D   315.8     3.5     5.6   -15.4   308.0     1.6    11.5   -15.5   777.7   777.7     0.2     0.0    33.20 99999.00   100.83     0.09    -0.0 99999.0     9.9
 10  1 22 2400 X   298.5     4.6     9.9   -12.0   294.3     3.2    14.1   -11.6   777.7   777.7    -0.8     0.0   152.10 99999.00   100.64     0.12     0.1 99999.0    10.0
 11  1 22 0030 D   316.8     3.2     7.9   -15.7   303.8     1.5    16.0   -15.8   777.7   777.7     0.2     0.0    33.30 99999.00   100.81     0.09    -0.1 99999.0     9.9
 11  1 22 0130 D     2.4     2.1    20.5   -15.9   777.7     0.8   777.7   -16.0   777.7   777.7     0.1     0.0    33.90 99999.00   100.76     0.09    -0.1 99999.0     9.9
 11  1 22 0230 D    72.8     2.6    12.5   -15.9    87.7     1.3    13.2   -16.2   777.7   777.7     0.6     0.0    34.40 99999.00   100.71     0.10    -0.1 99999.0     9.9
 11  1 22 0330 D   127.1     2.1    20.0   -15.5   777.7     0.8   777.7   -16.3   -22.2    67.5     1.6     0.0    34.00 99999.00   100.68     0.10    -0.1 99999.0     9.9
 11  1 22 0430 D   195.2     2.4    11.4   -15.6   218.6     1.4    11.6   -16.0   -22.1    65.9     0.7     0.0    34.10 99999.00   100.65     0.10    -0.1 99999.0     9.9
 11  1 22 0530 D   192.6     3.6     7.9   -15.7   186.5     2.1    10.6   -15.8   -22.2    64.5     0.3     0.0    37.10 99999.00   100.60     0.10    -0.1 99999.0     9.9
 11  1 22 0630 D   180.4     4.1     8.1   -15.7   173.7     2.2    10.3   -15.7   -22.2    64.1     0.1     0.0    38.60 99999.00   100.56     0.10    -0.1 99999.0     9.9
 11  1 22 0730 C   184.0     4.8     8.1   -15.2   182.4     2.8    10.6   -15.2   -22.1    61.8    -0.0     0.0    64.50 99999.00   100.50     0.10    -0.1 99999.0     9.9
 11  1 22 0830 C   190.7     5.9     9.7   -14.0   193.6     4.4    11.8   -13.7   -22.2    53.7    -0.5     0.0   188.40 99999.00   100.47     0.10    -0.1 99999.0    10.0
 11  1 22 0930 D   192.1     6.9     8.6   -12.1   196.9     5.7    11.3   -11.7   -21.6    47.4    -0.9     0.0   346.20 99999.00   100.42     0.11    -0.1 99999.0    10.0
 11  1 22 1030 D   186.1     8.2     8.7   -10.3   190.7     6.3    11.9    -9.6   -19.6    47.4    -1.4     0.0   442.40 99999.00   100.34     0.13    -0.1 99999.0    10.0
 11  1 22 1130 D   183.3     8.7     9.2    -8.2   184.5     6.7    12.6    -7.5   -17.3    48.1    -1.5     0.0   498.40 99999.00   100.14     0.16    -0.1 99999.0    10.0
 11  1 22 1230 D   186.1     9.2     9.6    -6.0   189.6     6.9    12.7    -5.2   -14.3    50.7    -1.6     0.0   503.60 99999.00    99.94     0.20    -0.1 99999.0    10.0
 11  1 22 1330 D   185.9     9.8     9.5    -3.8   188.6     7.0    12.7    -3.1   -10.9    56.0    -1.5     0.0   446.60 99999.00    99.79     0.27    -0.1 99999.0    10.0
 11  1 22 1430 D   186.0    10.6     9.1    -2.0   188.6     7.8    11.2    -1.3    -8.2    59.9    -1.2     0.0   337.90 99999.00    99.61     0.33    -0.1 99999.0    10.0
 11  1 22 1530 D   194.6    10.4     9.7    -0.5   196.6     7.4    12.4    -0.0    -6.3    62.8    -1.0     0.0   179.00 99999.00    99.51     0.38    -0.1 99999.0    10.0
 11  1 22 1630 D   198.8    10.0     8.6    -0.1   199.6     7.1    10.4     0.2    -5.4    65.0    -0.6     0.0    53.90 99999.00    99.40     0.41    -0.1 99999.0    10.0
 11  1 22 1730 D   205.4     8.8     8.6     0.1   205.3     5.9    11.5     0.3    -4.8    68.1    -0.4     0.0    31.20 99999.00    99.37     0.43    -0.1 99999.0    10.0
 11  1 22 1830 D   209.1    10.3     8.2     0.5   208.0     7.1    11.1     0.7    -4.2    69.0    -0.4     0.0    31.60 99999.00    99.28     0.45    -0.1 99999.0    10.0
 11  1 22 1930 D   215.4    10.4     8.0     0.7   215.8     6.9    12.0     0.9    -3.8    69.6    -0.4     0.0    31.30 99999.00    99.27     0.46    -0.1 99999.0    10.0
 11  1 22 2030 D   223.3     9.1     9.0     0.9   227.3     6.2    11.5     1.0    -3.5    70.5    -0.3     0.0    31.20 99999.00    99.25     0.47    -0.1 99999.0    10.0
 11  1 22 2130 D   224.4     9.4     7.8     0.9   228.1     6.3    10.5     1.1    -3.2    72.1    -0.3     0.0    31.40 99999.00    99.24     0.48    -0.1 99999.0    10.0
 11  1 22 2230 D   229.1     8.0     7.7     0.9   232.5     5.4    10.7     1.0    -3.1    72.5    -0.3     0.0    31.10 99999.00    99.25     0.49    -0.1 99999.0    10.0
 11  1 22 2330 D   229.3     8.0     6.8     1.0   230.1     5.0    10.2     1.0    -3.2    72.7    -0.0     0.0    31.30 99999.00    99.24     0.48    -0.1 99999.0    10.0
 11  1 22 2400 X   200.8     7.0     8.1    -7.4   202.7     4.8    14.3    -7.2   -13.8    62.0    -0.4     0.0   146.90 99999.00    99.99     0.26    -0.1 99999.0    10.0
 12  1 22 0030 D   238.2     7.1     7.2     1.4   236.0     4.4     9.5     1.3    -3.2    70.9     0.2     0.0    30.80 99999.00    99.22     0.48    -0.1 99999.0    10.0
 12  1 22 0130 D   238.1     7.2     5.6     1.1   238.6     4.4     8.7     1.0    -3.3    71.5     0.2     0.0    30.50 99999.00    99.21     0.48    -0.1 99999.0    10.0
 12  1 22 0230 D   242.1     6.5     5.6     0.5   246.2     3.7     8.4     0.3    -3.5    74.4     0.3     0.0    30.00 99999.00    99.25     0.47    -0.1 99999.0    10.0
 12  1 22 0330 D   244.8     6.0     4.6     0.2   245.9     3.2     7.5    -0.1    -3.7    76.2     0.6     0.0    30.20 99999.00    99.26     0.47    -0.1 99999.0    10.0
 12  1 22 0430 D   254.9     6.2     3.3     0.4   250.6     3.0     6.6    -0.4    -3.7    77.9     1.6     0.0    30.40 99999.00    99.25     0.47    -0.1 99999.0    10.0
 12  1 22 0530 D   254.4     7.0     5.0     0.7   251.4     3.1     6.7    -0.7    -3.8    79.4     2.9     0.0    31.70 99999.00    99.24     0.46    -0.1 99999.0    10.0
 12  1 22 0630 D   248.9     5.8    10.1    -0.1   246.1     2.7     7.5    -1.0    -3.8    81.0     1.9     0.0    33.10 99999.00    99.24     0.46    -0.1 99999.0     9.9
 12  1 22 0730 D   269.6     6.0     6.6     0.3   261.6     2.6    10.5    -0.5    -3.5    79.9     1.6     0.0    43.70 99999.00    99.25     0.47    -0.1 99999.0    10.0
 12  1 22 0830 C   241.0     5.1    11.8    -0.2   236.3     2.9    18.4    -0.4    -3.3    80.0     0.3     0.0    65.60 99999.00    99.27     0.48    -0.1 99999.0    10.0
 12  1 22 0930 C   230.2     4.6    21.0     0.1   237.6     3.1    16.1     0.2    -2.9    79.2    -0.3     0.0   112.40 99999.00    99.26     0.50    -0.1 99999.0    10.0
 12  1 22 1030 C   239.8     4.4    13.4     0.8   240.1     3.3    10.2     1.3    -2.4    75.1    -1.0     0.0   227.10 99999.00    99.35     0.51    -0.1 99999.0    10.0
 12  1 22 1130 C   219.7     3.2    11.8     2.0   222.6     2.8    12.0     2.5    -1.9    72.0    -1.0     0.0   220.70 99999.00    99.30     0.53    -0.1 99999.0    10.0
 12  1 22 1230 C   251.9     4.7    10.4     2.5   254.0     3.5    12.3     2.9    -1.7    70.8    -1.0     0.0   152.50 99999.00    99.29     0.54    -0.1 99999.0    10.0
 12  1 22 1330 C   249.1     4.3     9.4     2.2   252.0     3.4    11.7     2.7    -1.5    72.7    -1.1     0.0   190.60 99999.00    99.23     0.55    -0.0 99999.0    10.0
 12  1 22 1430 C   243.8     4.3    14.0     2.6   247.0     3.7    11.6     3.2    -1.3    71.7    -1.2     0.0   221.50 99999.00    99.26     0.56    -0.0 99999.0    10.0
 12  1 22 1530 C   194.9     3.7    11.9     2.6   199.1     2.5    11.1     3.0    -1.2    72.8    -0.8     0.0    93.30 99999.00    99.17     0.56    -0.1 99999.0    10.0
 12  1 22 1630 C   194.4     3.9     6.2     2.6   202.1     2.1    10.6     2.8    -1.1    74.4    -0.3     0.0    51.70 99999.00    99.13     0.56    -0.1 99999.0    10.0
 12  1 22 1730 D   180.7     4.5     7.5     1.9   178.2     2.4    11.0     2.1    -0.7    80.6    -0.2     0.0    31.70 99999.00    99.14     0.58    -0.1 99999.0     9.9
 12  1 22 1830 D   215.6     4.1     8.0     1.6   224.9     2.2    12.6     1.8    -0.8    82.2    -0.3     0.0    31.70 99999.00    99.20     0.58    -0.1 99999.0     9.9
 12  1 22 1930 D   224.7     3.3    12.6     1.8   217.0     1.6    14.4     1.6    -0.8    82.8     0.3     0.0    31.60 99999.00    99.19     0.58    -0.1 99999.0     9.9
 12  1 22 2030 D   133.8     2.0    43.5     1.5    61.8     1.6    15.0     1.1    -0.9    85.2     0.8     0.0    31.50 99999.00    99.11     0.57    -0.1 99999.0     9.9
 12  1 22 2130 D    95.1     2.0    18.4     1.5    65.2     1.5     9.3     0.7    -1.1    86.9     1.6     0.0    32.40 99999.00    99.05     0.57    -0.1 99999.0     9.9
 12  1 22 2230 D    91.3     1.8     6.7     1.6    52.1     1.1    11.1     0.5    -1.1    88.5     2.2     0.0    32.00 99999.00    98.99     0.57    -0.1 99999.0     9.9
