  7 12 19 0430 D   169.5     2.6    10.0    -2.5   123.9     2.0     8.5    -3.5    -5.1    88.9     2.0     0.6     0.00   -15.30   100.28     0.42     2.2     7.2    11.1
  7 12 19 0530 D   161.1     4.4     6.3    -2.5   137.9     2.5    10.1    -3.6    -5.3    88.5     2.3     0.0     0.00   -14.10   100.28     0.41     2.2     7.2    11.1
  7 12 19 0630 D   174.7     5.0     7.4    -2.7   173.2     2.2    10.5    -3.4    -5.3    86.6     1.4     0.4     0.20   -11.50   100.31     0.41     2.1     7.2    11.1
  7 12 19 0730 D   189.1     4.3     6.0    -2.5   194.2     2.3     8.9    -2.9    -5.2    84.7     0.7     1.6    18.20     4.00   100.33     0.42     2.1     7.2    11.1
  7 12 19 0830 C   194.6     4.2     9.6    -2.1   198.5     3.1    12.0    -2.0    -4.5    82.3    -0.3     0.2    75.60    45.50   100.37     0.44     2.1     7.2    11.1
  7 12 19 0930 C   193.6     5.6     8.6    -1.7   197.7     4.4    11.9    -1.3    -4.2    80.2    -0.7     0.4   122.80    99.30   100.42     0.45     2.0     7.3    11.1
  7 12 19 1030 C   193.1     5.0     9.2    -1.0   193.5     4.1    11.9    -0.6    -3.6    78.7    -0.9     0.6   159.80   129.30   100.46     0.47     2.0     7.3    11.1
  7 12 19 1130 D   194.3     6.3     9.6    -0.1   198.8     5.1    13.1     0.4    -3.4    73.8    -1.1     1.0   273.70   174.60   100.40     0.48     2.0     7.3    11.1
  7 12 19 1230 C   195.9     5.9     7.6     0.8   202.1     4.8    10.8     1.3    -3.6    68.3    -1.0     0.6   213.60   134.60   100.36     0.47     2.0     7.3    11.2
  7 12 19 1330 C   187.7     5.7    10.3     1.4   192.2     4.5    14.9     1.9    -3.6    65.3    -1.0     2.6   181.40   112.40   100.28     0.47     2.0     7.3    11.1
  7 12 19 1430 C   178.7     4.7    12.2     2.3   183.2     3.7    14.5     2.7    -3.7    61.3    -0.9     1.0   151.30    82.80   100.22     0.47     2.0     7.3    11.1
  7 12 19 1530 C   180.7     5.6     9.5     3.0   184.5     4.0    12.8     3.3    -3.5    59.8    -0.7     0.0    97.00    30.50   100.17     0.47     1.9     7.3    11.1
  7 12 19 1630 D   178.9     6.3     7.1     2.6   182.3     3.7    11.8     2.6    -3.1    64.4     0.0     0.0     7.70   -30.90   100.10     0.49     1.9     7.3    11.1
  7 12 19 1730 D   179.9     6.6     6.5     2.0   181.3     3.6    10.5     1.9    -2.5    70.4     0.3     0.0     0.00   -37.90   100.02     0.51     1.9     7.3    11.1
  7 12 19 1830 D   181.1     6.2     7.3     1.7   183.6     3.5    11.2     1.6    -2.3    73.2     0.2     0.0     0.00   -38.90    99.97     0.52     1.9     7.3    11.1
  7 12 19 1930 D   181.5     6.7     7.1     1.3   186.9     3.5    10.8     1.0    -2.7    73.9     0.5     0.4     0.00   -43.10    99.92     0.50     1.9     7.3    11.1
  7 12 19 2030 D   183.9     6.5     7.7     1.4   192.0     3.6    11.2     1.2    -2.8    72.6     0.5     0.0     0.00   -43.40    99.85     0.50     1.9     7.3    11.1
  7 12 19 2130 D   181.0     6.4     7.9     1.7   185.8     3.5    11.6     1.5    -3.0    70.1     0.5     0.0     0.00   -42.30    99.77     0.49     1.9     7.3    11.1
  7 12 19 2230 D   184.4     6.5     8.7     1.6   190.9     3.9    11.8     1.5    -3.2    68.7     0.2     1.8     0.00   -44.30    99.72     0.48     1.9     7.3    11.1
  7 12 19 2330 D   186.4     6.9     8.9     1.3   195.4     4.2    11.3     1.2    -3.5    68.8     0.2     1.2     0.00   -45.60    99.67     0.47     1.9     7.3    11.1
  7 12 19 2400 X   187.1     5.4     7.7    -0.1   190.2     3.4    13.2    -0.3    -3.9    76.3     0.4    12.4    54.20    14.50   100.17     0.46     2.1     7.3    11.1
  8 12 19 0030 D   192.5     6.3     9.1     0.8   198.0     3.9    12.0     0.7    -3.8    69.6     0.2     0.0     0.00   -44.80    99.63     0.46     1.9     7.3    11.1
  8 12 19 0130 D   194.0     6.6     8.6     0.7   199.9     4.2    11.6     0.6    -4.0    69.1     0.1     0.4     0.00   -45.80    99.57     0.46     1.9     7.3    11.1
  8 12 19 0230 D   191.3     6.0     8.9     0.2   197.2     3.9    11.4     0.1    -3.8    72.7     0.1     0.4     0.00   -46.00    99.48     0.46     1.9     7.3    11.1
  8 12 19 0330 D   191.2     6.2     9.6    -0.1   195.9     3.8    12.2    -0.1    -3.2    77.8     0.0     0.2     0.00   -34.30    99.38     0.48     1.9     7.3    11.1
  8 12 19 0430 D   196.1     6.7     9.3     0.2   200.5     4.4    11.9     0.3    -2.1    81.8    -0.2     0.2     0.00   -16.20    99.31     0.52     1.9     7.3    11.1
  8 12 19 0530 D   195.1     6.7     8.5     0.6   198.5     4.7    11.2     0.7    -1.3    84.3    -0.2     0.0     0.00   -21.60    99.27     0.56     1.9     7.3    11.1
  8 12 19 0630 D   192.1     7.2     7.8     1.1   193.0     4.8    10.0     1.1    -0.2    88.6    -0.0     0.0     0.20   -24.00    99.19     0.60     1.9     7.3    11.1
  8 12 19 0730 D   196.3     7.1     8.1     1.7   197.4     5.0    11.1     1.9     0.9    90.9    -0.3     0.0    28.60    -3.40    99.15     0.65     1.9     7.3    11.1
  8 12 19 0830 D   197.1     7.3     8.7     2.5   195.8     5.3    10.8     2.8     1.8    91.4    -0.5     0.2    90.30    43.40    99.16     0.70     1.9     7.3    11.1
  8 12 19 0930 D   203.8     7.6     9.1     3.7   206.2     5.6    12.8     4.1     2.6    88.2    -0.8     0.2   151.90    95.70    99.19     0.74     1.9     7.3    11.1
  8 12 19 1030 D   204.3     7.2     8.9     4.4   206.9     5.4    12.2     4.9     3.1    86.2    -0.9     0.6   165.70   118.40    99.16     0.76     1.9     7.3    11.1
  8 12 19 1130 C   209.2     6.4     9.9     5.5   210.6     4.9    13.7     6.1     3.9    84.9    -1.1     1.2   168.00   103.00    99.11     0.81     2.0     7.3    11.1
  8 12 19 1230 D   205.0     6.8     9.4     6.4   204.5     5.3    12.5     7.0     4.6    83.9    -1.1     0.2   148.30    91.00    99.04     0.85     2.0     7.3    11.1
  8 12 19 1330 C   209.6     6.6     9.2     7.2   210.9     5.0    13.2     7.6     5.2    83.8    -1.0     0.4    93.00    57.80    98.98     0.89     2.1     7.3    11.1
  8 12 19 1430 C   210.9     6.1    10.6     7.7   213.8     4.5    13.9     8.1     5.8    84.3    -0.9     2.6    60.20    39.10    98.95     0.92     2.2     7.3    11.1
  8 12 19 1530 D   205.1     4.9     9.5     7.9   208.2     3.5    13.5     8.3     6.1    85.0    -0.8     0.4    21.90    13.60    98.95     0.94     2.3     7.3    11.1
  8 12 19 1630 D   199.9     4.6     7.5     8.0   199.7     2.9    11.5     8.2     6.2    86.1    -0.5     1.0     1.30    -1.70    98.94     0.95     2.4     7.3    11.1
  8 12 19 1730 D   196.5     4.1     6.9     7.8   196.2     2.6    10.6     8.0     6.2    87.4    -0.3     0.0     0.00    -9.20    98.93     0.95     2.5     7.3    11.1
  8 12 19 1830 D   193.2     3.9     7.5     7.6   200.8     2.1    11.8     7.6     6.2    89.5    -0.0     0.8     0.00   -17.40    98.91     0.95     2.6     7.3    11.1
  8 12 19 1930 D   193.7     4.8     5.4     7.7   195.0     2.2     9.6     7.4     6.1    89.9     0.6     0.4     0.00   -13.30    98.86     0.94     2.7     7.3    11.1
  8 12 19 2030 D   186.0     4.4     6.6     7.6   174.7     2.0     8.9     7.4     6.1    89.7     0.3     0.8     0.00   -11.00    98.81     0.94     2.7     7.3    11.1
  8 12 19 2130 D   184.8     5.2     6.8     7.4   175.6     2.5    10.9     7.2     6.1    91.2     0.4     0.2     0.00   -10.60    98.78     0.94     2.8     7.3    11.1
  8 12 19 2230 D   189.6     4.6     7.9     7.3   189.4     2.5    10.4     7.4     6.3    91.7    -0.1     0.0     0.00   -13.20    98.74     0.96     2.8     7.3    11.1
  8 12 19 2330 D   179.2     4.9     6.2     7.1   175.7     2.3    10.7     7.1     6.3    93.4    -0.1     0.0     0.00    -8.00    98.66     0.96     2.8     7.3    11.1
  8 12 19 2400 X   197.1     5.9     8.2     4.6   199.7     3.9    11.7     4.8     2.7    85.1    -0.3    10.2    38.70    10.10    99.09     0.77     2.2     7.3    11.1
  9 12 19 0030 D   180.3     4.9     9.0     7.2   176.6     2.5    12.7     7.3     6.5    93.7    -0.2     2.4     0.00    -1.60    98.55     0.97     2.9     7.3    11.1
  9 12 19 0130 D   180.5     6.1     8.5     7.5   182.8     3.2    12.8     7.7     6.9    93.7    -0.4     0.4     0.00    -2.40    98.48     1.00     2.9     7.3    11.1
  9 12 19 0230 D   179.7     6.2     8.1     7.5   183.6     3.4    12.6     7.8     7.5    96.5    -0.5     0.6     0.00    -1.70    98.40     1.04     2.9     7.3    11.1
  9 12 19 0330 D   193.4     5.3    10.4     7.4   200.9     3.4    12.8     7.5     7.8   100.0    -0.3     0.4     0.00     0.00    98.30     1.06     3.0     7.3    11.1
  9 12 19 0430 D   214.0     5.5    41.5     7.3   215.1     3.3    13.5     7.5     7.9   100.7    -0.3     0.0     0.00     0.20    98.22     1.07     3.0     7.3    11.1
  9 12 19 0530 D   228.1     6.5     8.6     7.3   234.5     4.4    12.6     7.5     8.0   100.6    -0.3     1.6     0.00    -0.40    98.16     1.07     3.1     7.3    11.1
  9 12 19 0630 D   234.4     5.6     7.7     7.1   238.6     4.0    11.5     7.3     7.8   100.5    -0.4     0.2     0.00    -0.10    98.12     1.06     3.1     7.3    11.1
  9 12 19 0730 D   238.0     5.8    16.3     7.0   237.5     4.4    12.2     7.2     7.6   100.3    -0.4     0.4     2.30     1.50    98.08     1.05     3.2     7.3    11.0
  9 12 19 0830 D   231.6     6.0     8.6     7.0   235.1     4.5    11.9     7.2     7.6   100.4    -0.4     0.8    10.90     7.70    98.05     1.05     3.3     7.3    11.0
  9 12 19 0930 D   232.7     6.3     9.5     7.1   234.9     4.6    11.6     7.3     7.7   100.4    -0.4     0.4    24.40    17.30    98.04     1.05     3.3     7.3    11.0
  9 12 19 1030 D   233.5     6.4     8.8     7.2   236.8     4.7    12.3     7.4     7.8   100.3    -0.5     0.8    36.60    26.50    98.00     1.06     3.4     7.3    11.0
  9 12 19 1130 D   232.6     6.2     8.3     7.3   235.3     4.6    12.1     7.5     7.9   100.2    -0.5     0.4    33.00    27.50    97.91     1.07     3.4     7.3    11.0
  9 12 19 1230 D   237.4     6.7     8.3     7.4   238.9     5.1    11.7     7.6     8.0   100.4    -0.5     0.0    38.60    31.90    97.83     1.08     3.5     7.3    11.0
  9 12 19 1330 D   239.9     7.7     8.5     7.5   242.4     5.6    12.0     7.7     8.1    99.8    -0.4     0.2    29.20    23.00    97.81     1.08     3.6     7.3    11.0
  9 12 19 1430 D   249.6     8.1    12.5     7.7   253.1     5.8    11.1     7.8     7.9    96.1    -0.3     0.0    13.00     8.60    97.84     1.07     3.6     7.3    11.0
  9 12 19 1530 D   267.5     9.1    10.0     7.0   268.6     6.2    11.9     7.3     7.1    94.8    -0.6     0.6    13.90     7.30    97.88     1.01     3.7     7.3    11.0
  9 12 19 1630 D   267.4    11.6    10.1     5.3   268.6     7.9    12.2     5.9     5.0    91.2    -1.2     0.6     2.50    -3.00    97.97     0.88     3.8     7.3    11.0
  9 12 19 1730 D   272.4    13.7     8.6     1.5   272.5     9.0    11.7     2.2     0.8    88.7    -1.4     0.0     0.00    -5.20    98.10     0.65     3.8     7.2    11.0
  9 12 19 1830 D   273.0    12.8     8.7    -0.9   272.4     8.9    12.6    -0.4    -2.0    88.2    -0.8     0.0     0.00    -5.40    98.22     0.53     3.8     7.2    11.0
  9 12 19 1930 D   276.8    11.0     9.7    -2.0   276.9     7.7    13.3    -1.6    -3.8    84.4    -0.8     0.0     0.00    -7.30    98.34     0.46     3.8     7.2    11.0
  9 12 19 2030 D   273.1    11.4     8.5    -3.0   274.5     8.1    12.3    -2.6    -5.2    82.7    -0.9     0.0     0.00    -7.40    98.44     0.42     3.8     7.2    11.0
  9 12 19 2130 D   269.9    10.5     9.7    -3.9   268.5     7.4    13.0    -3.5    -6.3    82.3    -0.9     0.0     0.00    -7.60    98.58     0.38     3.8     7.2    11.0
  9 12 19 2230 D   291.7     8.1    10.1    -4.6   293.0     6.0    13.2    -4.2    -7.6    79.4    -0.8     0.0     0.00    -8.50    98.72     0.35     3.7     7.2    11.0
  9 12 19 2330 D   295.0     8.1     9.8    -5.5   296.2     6.0    13.6    -5.1    -8.7    78.4    -0.8     0.0     0.00    -9.00    98.79     0.32     3.6     7.2    11.0
  9 12 19 2400 X   250.8     7.9    10.8     4.3   253.6     5.4    12.4     4.6     3.9    93.9    -0.6     9.8     8.50     3.80    98.20     0.87     3.4     7.3    11.0
 10 12 19 0030 D   282.9     9.0    13.0    -6.2   284.9     6.5    12.9    -5.8    -9.1    80.6    -0.9     0.0     0.00    -8.70    98.85     0.31     3.5     7.2    10.9
 10 12 19 0130 D   276.5     8.9     9.5    -7.1   274.9     6.4    12.6    -6.7    -9.8    81.9    -0.9     0.0     0.00    -9.00    98.91     0.29     3.5     7.1    10.9
 10 12 19 0230 D   274.9     9.0     9.4    -7.4   275.5     6.5    12.9    -7.0   -10.4    80.3    -0.8     0.0     0.00    -9.40    99.00     0.28     3.4     7.1    10.9
 10 12 19 0330 D   279.8     9.2     9.2    -8.0   280.9     6.7    13.3    -7.6   -11.2    79.3    -0.8     0.2     0.00   -10.20    99.09     0.26     3.3     7.1    10.9
 10 12 19 0430 D   274.7     8.5     8.7    -8.6   274.9     6.2    12.3    -8.1   -11.7    79.5    -0.8     0.0     0.00   -14.90    99.17     0.25     3.2     7.1    10.9
 10 12 19 0530 D   277.1     7.9     9.5    -9.6   278.2     5.9    13.7    -9.2   -12.6    80.8    -0.8     0.0     0.00   -19.80    99.24     0.23     3.1     7.1    10.9
 10 12 19 0630 D   275.4     7.4     9.3   -10.6   275.2     5.4    13.0   -10.3   -13.9    79.8    -0.6     0.0     0.00   -48.30    99.31     0.21     3.0     7.1    10.9
 10 12 19 0730 D   274.6     7.6     8.4   -11.2   274.5     5.4    12.6   -10.8   -14.6    79.1    -0.6     0.0    20.20   -44.40    99.39     0.20     2.9     7.1    10.9
 10 12 19 0830 C   274.9     6.2    10.1   -11.0   273.6     4.9    14.0   -10.7   -14.9    76.3    -0.6     0.0   140.00    33.00    99.49     0.19     2.8     7.1    10.9
 10 12 19 0930 D   277.0     7.4    10.0   -10.3   278.0     5.8    13.8    -9.8   -14.9    70.8    -1.0     0.0   293.30   153.10    99.66     0.19     2.7     7.1    10.9
 10 12 19 1030 C   280.2     6.8    11.2    -9.6   280.6     5.8    15.2    -8.9   -14.7    66.7    -1.4     0.0   411.70   239.50    99.69     0.20     2.6     7.1    10.9
 10 12 19 1130 C   277.9     7.4    10.6    -8.5   278.1     5.8    14.8    -7.8   -14.8    60.4    -1.5     0.0   453.10   271.30    99.73     0.19     2.6     7.1    10.9
 10 12 19 1230 C   278.9     6.6    14.9    -7.7   279.2     5.6    15.2    -6.9   -15.1    54.9    -1.4     0.0   438.10   251.50    99.74     0.19     2.5     7.1    10.9
 10 12 19 1330 C   273.8     6.5    14.3    -7.3   272.4     5.3    15.7    -6.6   -14.6    55.4    -1.4     0.0   367.30   191.50    99.76     0.20     2.4     7.1    10.9
 10 12 19 1430 D   276.0     6.2    10.8    -6.9   278.6     5.2    13.2    -6.4   -15.5    50.4    -1.1     0.0   252.10   110.30    99.80     0.18     2.4     7.1    10.9
 10 12 19 1530 D   266.7     6.7    11.2    -6.8   268.1     5.1    14.9    -6.4   -16.0    48.3    -0.8     0.0   104.60     7.60    99.88     0.18     2.3     7.1    10.9
 10 12 19 1630 D   265.5     7.3     7.9    -7.4   266.8     5.1    11.6    -7.2   -16.0    51.3    -0.5     0.0     6.80   -43.30    99.94     0.18     2.3     7.1    10.9
 10 12 19 1730 D   267.3     6.3     7.3    -7.7   268.3     4.5    11.0    -7.6   -15.9    53.6    -0.4     0.0     0.00   -47.70   100.00     0.18     2.2     7.1    10.9
 10 12 19 1830 D   258.2     5.4     8.2    -8.1   257.8     3.9    10.3    -8.0   -15.9    55.6    -0.2     0.0     0.00   -50.40   100.04     0.18     2.2     7.1    10.9
 10 12 19 1930 D   264.3     7.1     8.2    -8.5   265.5     5.0    10.9    -8.3   -15.2    60.3    -0.3     0.0     0.00   -50.20   100.07     0.19     2.1     7.1    10.9
 10 12 19 2030 D   267.4     7.8     8.1    -9.0   267.2     5.4    11.1    -8.8   -14.0    69.4    -0.4     0.0     0.00   -50.00   100.09     0.21     2.1     7.0    10.9
 10 12 19 2130 D   265.1     6.7     7.8    -9.4   266.1     4.8    11.7    -9.2   -13.9    72.5    -0.4     0.0     0.00   -51.10   100.07     0.21     2.0     7.0    10.9
 10 12 19 2230 D   259.9     5.4     7.9    -9.7   257.9     3.9    11.5    -9.6   -14.0    74.2    -0.3     0.0     0.00   -51.30   100.05     0.21     2.0     7.0    10.9
 10 12 19 2330 D   256.1     5.8     7.9    -9.7   254.4     4.4    10.1    -9.5   -13.7    75.9    -0.4     0.0     0.00   -37.00   100.05     0.21     2.0     7.0    10.9
 10 12 19 2400 X   272.6     7.2     9.2    -8.6   273.0     5.4    12.9    -8.2   -13.9    68.2    -0.8     0.2   103.60    29.70    99.63     0.21     2.6     7.1    10.9
 11 12 19 0030 D   251.7     5.6     8.9    -9.6   254.6     4.4    11.7    -9.3   -13.4    76.4    -0.6     0.0     0.00   -19.20   100.06     0.22     1.9     7.0    10.9
 11 12 19 0130 D   259.6     7.4    11.0    -9.2   259.8     5.7    12.2    -8.8   -13.1    75.5    -0.7     0.0     0.00   -16.60   100.08     0.22     1.9     7.0    10.9
 11 12 19 0230 D   267.2     8.5     7.5   -10.5   269.3     6.0    12.3   -10.2   -16.0    66.5    -0.6     0.0     0.00   -32.70   100.09     0.18     1.9     7.0    10.9
 11 12 19 0330 D   260.2     5.7     8.8   -11.0   263.4     4.6    12.6   -10.7   -15.9    70.3    -0.7     0.0     0.00   -27.50   100.05     0.18     1.8     7.0    10.9
 11 12 19 0430 D   254.8     6.0     9.1   -11.0   257.2     4.7    10.9   -10.8   -15.4    73.6    -0.5     0.0     0.00   -38.70   100.08     0.18     1.8     7.0    10.9
 11 12 19 0530 D   247.3     5.5     9.0   -10.6   250.4     4.6    10.7   -10.2   -14.6    74.7    -0.7     0.0     0.00   -12.80   100.11     0.20     1.8     7.0    10.9
 11 12 19 0630 D   252.5     5.1     9.4   -10.1   254.2     4.3    12.5    -9.7   -13.5    79.0    -0.7     0.0     0.00    -8.90   100.18     0.22     1.7     7.0    10.9
 11 12 19 0730 D   247.1     3.8    10.0    -9.9   250.0     3.3    14.0    -9.5   -12.2    86.1    -0.7     0.0    15.70     0.60   100.21     0.24     1.7     7.0    10.9
 11 12 19 0830 C   245.9     4.2    11.6    -9.4   247.3     3.8    14.1    -9.0   -11.7    85.3    -0.9     0.0    70.00    33.60   100.29     0.25     1.7     7.0    10.9
 11 12 19 0930 C   263.9     5.4    11.4    -8.8   264.7     4.6    13.3    -8.3   -11.4    83.3    -1.0     0.0   140.30    83.80   100.41     0.26     1.7     7.0    10.9
 11 12 19 1030 C   277.7     4.8    13.6    -8.0   280.5     4.2    17.6    -7.4   -11.2    78.5    -1.2     0.0   264.80   158.20   100.49     0.26     1.7     7.0    10.9
 11 12 19 1130 B   289.0     4.6    15.0    -7.4   291.4     4.2    19.3    -6.8   -11.5    72.2    -1.2     0.0   403.60   252.00   100.52     0.25     1.6     7.1    10.9
 11 12 19 1230 B   256.0     4.9    16.3    -6.8   256.2     4.5    15.2    -6.2   -11.9    67.1    -1.3     0.0   429.40   263.90   100.54     0.25     1.6     7.1    10.9
 11 12 19 1330 C   260.5     3.9    17.3    -6.4   263.4     3.6    20.7    -5.8   -11.9    64.4    -1.2     0.0   286.70   155.50   100.56     0.25     1.6     7.1    10.9
 11 12 19 1430 C   253.4     3.8    16.9    -6.0   254.3     3.5    20.6    -5.4   -12.1    61.3    -1.2     0.0   247.10   117.90   100.62     0.24     1.6     7.1    10.9
 11 12 19 1530 C   265.9     2.9    20.6    -5.9   267.5     2.7    20.5    -5.6   -12.5    60.2    -0.8     0.0   100.10     4.50   100.69     0.24     1.6     7.1    10.9
 11 12 19 1630 D   253.4     2.1    14.5    -6.3   253.7     1.6    19.8    -6.2   -12.4    63.8    -0.1     0.0     5.50   -39.30   100.68     0.24     1.5     7.1    10.9
 11 12 19 1730 F   261.6     1.5    16.8    -6.5   243.4     0.9    45.0    -6.8   -12.5    66.3     0.6     0.0     0.00   -38.50   100.67     0.24     1.5     7.0    10.8
 11 12 19 1830 F   207.1     1.8    10.6    -6.7   190.7     1.3    21.9    -7.2   -12.1    70.9     1.2     0.0     0.00   -37.70   100.67     0.24     1.5     7.0    10.8
 11 12 19 1930 F   194.9     2.2     9.2    -6.9   777.7     1.1   777.7    -7.6   -11.5    76.5     1.4     0.0     0.00   -36.30   100.62     0.25     1.5     7.0    10.8
 11 12 19 2030 E   162.8     2.5    21.4    -6.9   126.7     1.4    15.3    -7.9   -11.5    78.7     2.0     0.0     0.00   -35.80   100.61     0.25     1.4     7.0    10.8
 11 12 19 2130 E   136.1     2.8     6.8    -6.9   111.8     1.4    14.8    -8.2   -11.8    79.3     2.7     0.0     0.00   -32.70   100.61     0.25     1.4     7.0    10.8
 11 12 19 2230 E   127.9     4.7     3.6    -6.9   106.7     2.3     7.1    -8.4   -11.4    82.9     2.9     0.0     0.00   -33.80   100.57     0.26     1.4     7.0    10.8
 11 12 19 2330 D   137.0     5.8     4.2    -7.2   125.5     2.3    10.3    -8.4   -10.9    86.8     2.3     0.0     0.00   -33.30   100.57     0.27     1.4     7.0    10.8
 11 12 19 2400 X   247.4     4.4    10.1    -8.1   255.7     3.4    18.1    -8.1   -12.6    74.2    -0.0     0.0    81.80    26.10   100.42     0.23     1.6     7.0    10.8
 12 12 19 0030 E   126.7     5.5     3.8    -7.4   108.7     2.5     7.5    -8.2   -10.6    87.0     1.5     0.0     0.00   -31.60   100.49     0.27     1.4     7.0    10.8
 12 12 19 0130 D   138.7     5.6     9.0    -7.3   134.7     3.0    11.0    -7.6   -10.0    86.9     0.5     0.0     0.00   -28.50   100.49     0.29     1.4     7.0    10.8
 12 12 19 0230 D   132.8     5.3     8.0    -6.8   127.8     3.3    11.1    -6.9    -9.5    85.3     0.2     0.0     0.00   -29.30   100.48     0.30     1.3     7.0    10.8
 12 12 19 0330 D   126.3     5.4     6.1    -6.4   118.0     3.0     9.4    -6.7    -9.3    85.4     0.6     0.0     0.00   -32.40   100.39     0.30     1.3     7.0    10.8
 12 12 19 0430 D   134.0     6.0     6.4    -6.2   128.9     3.6     9.4    -6.5    -9.0    85.5     0.7     0.0     0.00   -35.10   100.32     0.31     1.3     7.0    10.8
 12 12 19 0530 D   139.8     6.2     6.7    -5.9   136.8     3.9     9.4    -6.1    -8.6    85.4     0.4     0.0     0.00   -35.20   100.27     0.32     1.3     7.0    10.8
 12 12 19 0630 D   157.4     5.9    10.7    -4.5   154.0     3.6    10.7    -4.8    -7.6    83.5     0.6     0.0     0.10   -15.40   100.22     0.35     1.3     7.0    10.8
 12 12 19 0730 D   165.3     5.5    12.0    -3.0   167.3     3.6    14.1    -2.9    -6.0    79.9    -0.0     0.0    20.60   -11.30   100.16     0.39     1.3     7.0    10.8
 12 12 19 0830 C   177.0     7.0    12.9    -2.0   182.7     4.7    14.6    -1.8    -5.0    78.5    -0.3     0.0    88.10    46.80   100.10     0.42     1.3     7.0    10.8
 12 12 19 0930 C   183.8     7.1     9.5    -0.9   185.4     4.7    12.1    -0.6    -4.0    76.9    -0.6     0.0   126.90    90.10   100.09     0.46     1.3     7.0    10.8
 12 12 19 1030 D   190.9     8.2    10.8     1.5   194.1     6.1    12.1     2.0    -2.8    69.1    -1.0     0.0   243.60   157.50   100.05     0.50     1.3     7.0    10.8
 12 12 19 1130 D   198.6     9.3     9.3     3.0   202.8     7.1    11.0     3.4    -2.4    65.0    -0.8     0.0   159.30    99.30    99.98     0.52     1.3     7.1    10.9
 12 12 19 1230 D   196.3     9.5     9.6     4.5   201.1     6.9    12.1     5.0    -1.8    60.6    -1.0     0.0   252.50   157.70    99.85     0.54     1.3     7.1    10.9
 12 12 19 1330 D   202.2     9.7    10.7     5.9   205.5     7.0    13.9     6.3    -1.8    55.1    -0.9     0.0   172.80   103.10    99.76     0.53     1.3     7.1    10.9
 12 12 19 1430 D   196.4     9.6     9.5     6.5   200.8     7.0    12.6     6.9    -1.5    54.4    -0.8     0.0   117.60    64.30    99.66     0.55     1.3     7.1    10.9
 12 12 19 1530 D   197.2     8.4     9.7     5.9   201.8     6.2    12.4     6.3    -1.2    57.9    -0.7     0.0    40.20    17.40    99.64     0.56     1.3     7.1    10.9
 12 12 19 1630 D   195.6     7.7     9.1     5.1   199.2     5.6    11.8     5.4    -1.2    61.2    -0.6     0.0     1.30    -7.30    99.63     0.56     1.2     7.1    10.8
 12 12 19 1730 D   197.6     8.1     9.3     4.5   201.5     6.0    11.8     4.9    -1.4    63.1    -0.7     0.0     0.00    -8.00    99.61     0.55     1.2     7.1    10.8
 12 12 19 1830 D   199.9     7.1    10.1     4.3   204.2     5.1    12.8     4.5    -1.6    63.5    -0.6     0.0     0.00    -5.60    99.60     0.54     1.2     7.1    10.8
 12 12 19 1930 D   197.0     7.3     8.7     4.1   198.7     5.4    11.8     4.4    -1.9    62.8    -0.6     0.0     0.00    -4.20    99.58     0.53     1.2     7.1    10.8
 12 12 19 2030 D   197.7     7.1     8.4     4.0   199.5     5.1    11.4     4.3    -2.0    62.5    -0.5     0.0     0.00    -4.40    99.56     0.53     1.2     7.1    10.8
 12 12 19 2130 D   196.6     6.4     9.0     3.9   198.8     4.6    11.1     4.1    -1.9    63.5    -0.6     0.0     0.00    -5.00    99.53     0.53     1.2     7.1    10.8
 12 12 19 2230 D   201.2     5.5     9.5     4.0   201.6     3.9    11.5     4.2    -2.1    62.6    -0.4     0.0     0.00    -6.60    99.50     0.52     1.2     7.1    10.8
 12 12 19 2330 D   204.2     5.9     7.7     4.1   202.6     4.0    11.0     4.2    -2.3    61.4    -0.3     0.0     0.00   -19.20    99.45     0.52     1.2     7.1    10.8
 12 12 19 2400 X   181.9     7.1     8.7     0.5   186.4     4.8    11.6     0.6    -4.4    70.7    -0.2     0.0    51.00    19.00    99.93     0.45     1.3     7.0    10.8
 13 12 19 0030 D   199.7     5.6     6.3     3.7   194.1     3.7     9.2     3.6    -2.2    64.2     0.1     0.0     0.00   -24.50    99.38     0.52     1.2     7.1    10.8
 13 12 19 0130 D   203.8     5.9     6.4     3.4   196.5     3.5     9.7     3.0    -2.1    67.5     0.6     0.0     0.00   -30.70    99.33     0.52     1.2     7.1    10.8
 13 12 19 0230 D   208.2     5.7     6.7     3.0   207.5     3.3    10.8     2.8    -2.1    68.7     0.4     0.0     0.00   -31.60    99.29     0.52     1.2     7.1    10.8
 13 12 19 0330 D   215.6     5.2     7.6     2.8   213.4     2.9    11.2     2.6    -2.2    69.8     0.4     0.0     0.00   -21.00    99.25     0.52     1.2     7.0    10.8
 13 12 19 0430 E   218.4     4.4     7.8     2.6   215.0     2.4    12.5     2.5    -2.0    70.8     0.2     0.0     0.00    -6.40    99.21     0.53     1.2     7.0    10.8
 13 12 19 0530 D   210.6     3.7     6.1     2.4   209.4     2.2    12.4     2.4    -1.9    71.7    -0.1     0.0     0.00    -7.60    99.20     0.53     1.2     7.0    10.8
 13 12 19 0630 D   207.9     3.7     4.9     2.4   205.4     2.3     9.4     2.3    -1.8    73.0     0.1     0.0     0.00    -9.70    99.20     0.54     1.2     7.0    10.8
