  5 11 21 2330 C   191.7     5.2     8.1     4.2   196.0     2.3    10.0     3.6    -1.7    66.7     1.1     0.0    67.00   -37.70    99.96     0.54     6.7 99999.0    14.2
  5 11 21 2400 X   193.8     5.9     8.0     5.6   198.7     2.8    13.2     5.2    -1.8    61.3     0.8     0.0   209.90    57.10   100.23     0.54     6.5 99999.0    14.2
  6 11 21 0030 C   200.7     5.3     5.5     3.8   208.9     2.6     9.8     3.2    -1.8    68.1     1.1     0.0    66.10   -34.30    99.97     0.53     6.6 99999.0    14.2
  6 11 21 0130 C   207.6     6.5     4.4     4.1   203.5     3.2     7.6     3.2    -1.7    68.5     1.7     0.0    65.10   -41.70    99.98     0.54     6.5 99999.0    14.2
  6 11 21 0230 C   208.2     6.6     3.8     3.8   204.3     2.8     8.4     2.7    -1.7    71.5     2.3     0.0    64.90   -42.00    99.97     0.54     6.4 99999.0    14.2
  6 11 21 0330 C   208.0     6.9     3.7     3.7   203.0     3.0     8.9     2.5    -1.7    72.3     2.4     0.0    64.60   -37.10    99.94     0.54     6.4 99999.0    14.2
  6 11 21 0430 C   203.6     7.0     5.4     3.7   201.8     3.5     9.3     2.9    -1.7    70.0     1.6     0.0    64.20   -33.40    99.94     0.54     6.3 99999.0    14.1
  6 11 21 0530 C   207.1     7.0     4.2     3.6   206.4     3.6     9.7     3.0    -1.7    69.9     1.2     0.0    63.70   -38.30    99.93     0.54     6.3 99999.0    14.1
  6 11 21 0630 C   206.2     6.9     4.2     3.2   204.6     3.2     9.3     2.6    -1.7    71.9     1.3     0.0    71.80   -29.50    99.92     0.54     6.2 99999.0    14.1
  6 11 21 0730 C   205.7     6.2     6.6     3.7   205.5     3.6    10.8     3.6    -1.6    68.0     0.1     0.0   176.70    51.90    99.94     0.55     6.2 99999.0    14.2
  6 11 21 0830 C   210.1     5.9     9.5     5.0   213.3     4.3    12.7     5.5    -1.1    61.5    -1.0     0.0   339.60   170.60    99.99     0.56     6.2 99999.0    14.2
  6 11 21 0930 B   214.3     5.0     9.9     7.2   215.4     4.3    13.9     8.0    -0.3    55.6    -1.5     0.0   475.60   265.10   100.04     0.60     6.2 99999.0    14.2
  6 11 21 1030 B   225.9     5.6     9.9     9.9   231.3     4.7    14.5    10.9     0.6    48.8    -2.0     0.0   561.60   323.70   100.08     0.64     6.3 99999.0    14.2
  6 11 21 1130 B   230.3     5.9    12.7    11.6   234.9     5.0    15.6    12.7     1.8    47.5    -2.1     0.0   594.50   344.40   100.03     0.70     6.4 99999.0    14.2
  6 11 21 1230 C   225.8     6.6    11.1    12.7   229.1     5.4    13.8    13.8     2.8    47.4    -2.0     0.0   575.00   316.40    99.97     0.75     6.5 99999.0    14.2
  6 11 21 1330 B   219.3     5.9    14.3    13.7   221.4     5.0    15.2    14.6     3.7    47.6    -1.9     0.0   495.30   245.10    99.92     0.80     6.7 99999.0    14.2
  6 11 21 1430 C   205.1     6.8    10.8    14.0   207.9     5.1    14.3    14.8     4.0    48.3    -1.7     0.0   371.30   142.70    99.89     0.82     6.9 99999.0    14.2
  6 11 21 1530 C   213.5     6.4     9.8    14.0   218.7     4.8    13.2    14.6     4.3    49.7    -1.2     0.0   219.80    27.80    99.90     0.83     7.1 99999.0    14.2
  6 11 21 1630 C   208.2     6.0     7.6    13.2   210.6     3.8    11.7    13.4     4.2    53.4    -0.4     0.0    89.20   -40.30    99.88     0.83     7.2 99999.0    14.2
  6 11 21 1730 C   206.8     6.4     6.0    12.1   211.2     3.6    10.4    12.1     3.7    56.1     0.1     0.0    66.70   -43.60    99.84     0.80     7.4 99999.0    14.2
  6 11 21 1830 C   209.4     5.9     5.8    11.1   213.9     3.2    11.0    10.9     3.3    58.5     0.3     0.0    67.90   -42.30    99.81     0.78     7.5 99999.0    14.2
  6 11 21 1930 C   214.6     6.7     6.4    10.4   214.0     3.6    11.5    10.2     3.0    59.8     0.3     0.0    68.40   -42.20    99.82     0.76     7.5 99999.0    14.2
  6 11 21 2030 C   213.7     6.9     6.9    10.0   210.7     3.9    11.8     9.8     2.8    60.9     0.4     0.0    68.00   -41.20    99.81     0.75     7.5 99999.0    14.1
  6 11 21 2130 C   210.9     7.5     5.6     9.4   205.7     4.2     9.8     9.2     2.7    62.6     0.4     0.0    66.30   -40.50    99.78     0.74     7.6 99999.0    14.1
  6 11 21 2230 C   218.8     6.4     7.8     8.8   221.5     3.3    10.8     8.4     2.5    65.1     0.7     0.0    65.20   -39.20    99.75     0.73     7.5 99999.0    14.1
  6 11 21 2330 C   230.1     7.0     5.9     8.4   238.5     4.0    10.1     8.3     2.4    65.6     0.3     0.0    65.00   -38.90    99.73     0.73     7.5 99999.0    14.1
