  5 12 20 1430 C    26.8     2.5    44.0     3.8    30.5     2.4    35.2     4.3    -3.4    56.0    -1.0     0.0   316.20   156.60    99.80     0.48     2.4 99999.0    11.8
  5 12 20 1530 B    31.6     2.1    18.8     3.4    38.8     1.7    19.6     3.7    -3.6    57.1    -0.7     0.0    96.60     5.30    99.79     0.47     2.4 99999.0    11.8
  5 12 20 1630 D    33.9     2.8    22.3     2.9    36.0     1.5    14.2     2.9    -3.5    61.3     0.0     0.0     7.20   -19.60    99.76     0.47     2.5 99999.0    11.7
  5 12 20 1730 D    79.1     3.4     8.5     2.1    83.6     2.1     9.8     2.0    -2.8    68.1     0.1     0.0     3.10   -21.30    99.69     0.50     2.5 99999.0    11.7
  5 12 20 1830 D    82.8     3.3     4.3     1.7    80.0     1.8     8.4     1.5    -3.0    69.9     0.4     0.0     2.90   -21.40    99.64     0.49     2.6 99999.0    11.7
  5 12 20 1930 D    96.3     2.9    11.3     1.5   108.9     1.2    17.0     1.0    -3.1    71.9     1.0     0.0     3.10   -22.00    99.60     0.49     2.5 99999.0    11.7
  5 12 20 2030 D   114.0     2.9     4.6     1.0   777.7     0.9   777.7     0.3    -3.3    74.6     1.5     0.0     2.60   -22.70    99.57     0.48     2.5 99999.0    11.7
  5 12 20 2130 D   121.7     2.1     5.2     1.0   777.7     0.5   777.7     0.4    -3.3    74.5     1.3     0.0     3.30    -8.20    99.58     0.48     2.5 99999.0    11.7
  5 12 20 2230 D   109.9     1.1    20.8     1.0   300.7     0.9     6.5     0.5    -3.2    74.2     1.1     0.0     3.20    -5.20    99.58     0.48     2.5 99999.0    11.7
  5 12 20 2330 D   180.4     1.8    23.1     0.8   777.7     0.9   777.7     0.3    -3.3    74.4     0.9     0.0     3.40    -4.80    99.58     0.48     2.4 99999.0    11.7
  5 12 20 2400 X    22.5     3.8    13.9     1.4    10.8     1.7    20.5     0.9    -3.1    73.5     1.1     0.0    83.60    36.40    99.66     0.49     2.4 99999.0    11.7
  6 12 20 0030 D   168.0     2.3     7.0     0.4   777.7     0.8   777.7     0.1    -3.0    77.2     0.6     0.0     3.30    -5.70    99.55     0.49     2.4 99999.0    11.7
  6 12 20 0130 D   165.8     1.3    23.2     0.4   777.7     0.9   777.7     0.3    -2.4    80.2     0.4     0.0     3.20    -7.10    99.52     0.51     2.4 99999.0    11.7
  6 12 20 0230 D   777.7     0.9   777.7     0.6   323.6     1.0     8.5     0.2    -2.4    80.4     0.8     0.0     3.20    -5.60    99.51     0.51     2.4 99999.0    11.7
  6 12 20 0330 D   327.5     2.3    10.1     0.7   315.9     1.4     7.3     0.4    -2.6    78.5     0.7     0.0     3.20    -6.00    99.47     0.51     2.4 99999.0    11.7
